Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR
D1;14.04.2012;14;10;0;2;A;0;1;A;15;11;4;3;11;17;6;1;3;3;0;0
D1;14.04.2012;18;9;3;3;D;1;0;H;17;17;7;8;14;9;6;6;1;1;0;1
D1;14.04.2012;12;1;1;2;A;1;1;D;16;14;4;6;19;19;13;5;3;2;0;0
D1;14.04.2012;6;3;1;2;A;1;1;D;23;9;10;4;32;20;5;2;3;2;0;0
D1;15.04.2012;4;8;0;0;D;0;0;D;10;7;2;0;21;13;4;4;1;1;0;0
D1;15.04.2012;16;5;3;0;H;1;0;H;16;8;8;1;8;9;8;2;1;2;0;0
D1;20.04.2012;17;6;0;0;D;0;0;D;15;11;8;3;10;20;3;6;0;1;0;0
D1;21.04.2012;1;16;2;0;H;1;0;H;18;4;8;1;14;8;6;2;1;1;0;0
D1;21.04.2012;5;11;1;1;D;0;0;D;19;11;4;4;12;17;9;4;0;2;0;0
D1;21.04.2012;9;14;1;2;A;0;2;A;11;15;4;8;13;14;9;5;1;2;1;0
D1;21.04.2012;8;18;0;1;A;0;0;D;15;10;3;4;13;11;6;0;1;0;0;0
D1;21.04.2012;10;2;1;1;D;0;0;D;13;7;6;4;17;21;2;3;0;1;0;0
D1;21.04.2012;13;15;1;2;A;0;0;D;16;15;4;6;15;11;4;2;0;0;0;0
D1;22.04.2012;3;12;1;1;D;1;1;D;15;5;6;2;14;20;5;1;4;3;0;0
D1;22.04.2012;7;4;0;0;D;0;0;D;17;11;5;3;14;17;5;4;1;1;0;0
D1;28.04.2012;15;11;2;0;H;1;0;H;15;9;6;5;12;14;6;6;1;1;0;0
D1;28.04.2012;4;5;4;1;H;1;0;H;17;9;8;4;12;12;7;5;0;1;0;0
D1;28.04.2012;2;17;0;0;D;0;0;D;15;12;5;5;13;19;4;6;0;1;0;0
D1;28.04.2012;8;10;2;3;A;1;2;A;16;15;7;7;14;14;13;4;1;1;0;0
D1;28.04.2012;14;1;2;5;A;1;3;A;10;17;5;6;7;7;1;2;1;1;0;0
D1;28.04.2012;18;7;1;0;H;0;0;D;13;10;4;2;13;12;5;7;1;0;0;0
D1;28.04.2012;16;3;0;0;D;0;0;D;12;8;5;1;10;15;3;3;0;2;0;0
D1;28.04.2012;12;9;4;0;H;1;0;H;23;7;6;3;10;12;6;4;1;1;0;0
D1;28.04.2012;6;13;3;1;H;1;1;D;13;11;10;6;25;13;6;5;2;3;0;0
D1;05.05.2012;3;2;1;0;H;1;0;H;14;11;3;3;15;11;2;6;2;2;0;0
D1;05.05.2012;1;4;4;0;H;4;0;H;14;8;6;2;10;6;3;1;0;1;0;0
D1;05.05.2012;5;15;1;4;A;0;1;A;7;15;2;6;13;19;2;5;1;1;0;0
D1;05.05.2012;7;14;2;1;H;1;1;D;25;11;6;4;12;11;16;2;2;1;0;0
D1;05.05.2012;9;8;3;1;H;1;0;H;16;10;7;3;27;14;3;8;2;2;0;1
D1;05.05.2012;17;16;0;3;A;0;1;A;5;11;1;5;11;10;4;5;0;0;0;0
D1;05.05.2012;10;18;1;4;A;0;2;A;12;4;5;4;8;10;5;1;2;2;0;0
D1;05.05.2012;11;6;3;2;H;0;1;A;15;13;5;3;15;20;8;4;2;0;0;0
D1;05.05.2012;13;12;2;3;A;1;1;D;19;16;4;5;11;13;11;9;2;1;0;0
D1;24.08.2012;1;13;2;1;H;1;0;H;19;10;6;3;18;14;7;2;2;2;0;0
D1;25.08.2012;3;19;0;2;A;0;0;D;16;9;4;4;16;14;3;0;3;2;0;0
D1;25.08.2012;29;18;2;1;H;0;1;A;20;19;4;10;15;22;6;7;1;2;0;0
D1;25.08.2012;4;17;1;1;D;0;0;D;8;8;4;3;14;13;9;8;0;2;0;0
D1;25.08.2012;20;15;0;3;A;0;1;A;6;19;2;9;21;13;2;4;2;2;0;0
D1;25.08.2012;2;10;0;1;A;0;0;D;11;18;5;8;16;20;9;6;4;2;0;0
D1;25.08.2012;16;8;2;1;H;1;0;H;7;14;3;8;9;6;6;4;2;0;0;0
D1;25.08.2012;11;6;0;1;A;0;0;D;10;13;5;3;16;23;7;6;1;0;0;0
D1;26.08.2012;7;12;2;2;D;1;0;H;9;15;2;7;12;16;3;6;1;3;0;0
D1;31.08.2012;17;20;0;1;A;0;0;D;11;7;3;2;17;23;8;0;1;3;0;0
D1;01.09.2012;19;16;0;0;D;0;0;D;5;13;0;4;15;23;5;4;3;2;0;0
D1;01.09.2012;8;29;0;4;A;0;2;A;7;17;3;5;16;17;2;5;1;2;2;0
D1;01.09.2012;18;4;2;0;H;1;0;H;14;8;10;1;19;24;5;4;1;1;0;0
D1;01.09.2012;10;1;1;1;D;1;1;D;6;18;3;6;12;17;4;11;2;2;0;0
D1;01.09.2012;12;3;3;1;H;1;0;H;12;22;6;4;11;14;6;5;1;2;0;0
D1;01.09.2012;13;2;2;0;H;0;0;D;16;11;9;4;7;20;7;5;0;1;0;0
D1;02.09.2012;15;11;6;1;H;3;1;H;16;7;13;4;13;8;5;3;1;1;0;1
D1;02.09.2012;6;7;0;4;A;0;2;A;5;16;1;7;24;20;0;3;2;1;1;0
D1;14.09.2012;3;6;0;0;D;0;0;D;7;11;2;4;14;25;5;3;1;2;0;0
D1;15.09.2012;15;17;3;1;H;2;0;H;21;7;9;1;12;18;10;2;1;2;0;0
D1;15.09.2012;1;18;3;0;H;2;0;H;14;6;7;2;10;14;9;2;1;2;0;0
D1;15.09.2012;20;12;0;2;A;0;0;D;9;10;0;4;18;14;5;4;2;0;0;0
D1;15.09.2012;7;13;3;2;H;2;1;H;13;11;5;4;19;19;7;4;3;3;1;0
D1;15.09.2012;16;10;2;3;A;1;2;A;14;11;6;3;12;17;5;6;2;2;0;0
D1;15.09.2012;11;19;0;0;D;0;0;D;10;6;3;2;19;13;7;4;1;0;0;0
D1;16.09.2012;29;2;3;2;H;2;1;H;17;14;6;7;15;19;7;6;0;1;0;1
D1;16.09.2012;4;8;5;3;H;2;1;H;23;9;9;5;11;18;11;2;2;5;0;0
D1;21.09.2012;10;29;1;2;A;0;1;A;14;12;5;5;9;17;8;5;1;3;0;0
D1;22.09.2012;19;4;0;0;D;0;0;D;11;11;2;3;13;17;3;6;2;2;0;0
D1;22.09.2012;2;1;3;2;H;1;0;H;7;28;3;12;20;11;2;10;3;1;0;0
D1;22.09.2012;17;3;2;0;H;2;0;H;11;11;5;3;23;17;4;6;0;2;0;0
D1;22.09.2012;12;15;0;2;A;0;0;D;14;13;5;5;14;18;2;3;2;0;0;0
D1;22.09.2012;6;20;1;1;D;1;1;D;12;8;5;1;20;22;7;2;0;2;0;0
D1;23.09.2012;8;7;3;1;H;1;1;D;16;5;6;2;13;18;8;2;3;2;0;0
D1;23.09.2012;18;16;1;1;D;1;1;D;31;5;9;1;13;12;10;3;0;4;0;0
D1;23.09.2012;13;11;2;2;D;2;0;H;11;13;6;2;17;13;6;7;4;0;1;1
D1;25.09.2012;15;6;3;0;H;1;0;H;25;4;13;1;15;18;10;2;1;1;0;0
D1;25.09.2012;29;1;3;3;D;0;2;A;14;9;5;7;13;15;6;4;2;1;0;0
D1;25.09.2012;20;19;0;2;A;0;2;A;11;10;3;5;22;15;4;2;2;2;0;0
D1;25.09.2012;12;17;3;0;H;1;0;H;16;10;9;3;10;11;7;3;2;2;0;0
D1;26.09.2012;3;18;1;3;A;0;3;A;11;12;6;6;9;17;3;2;1;3;0;0
D1;26.09.2012;4;13;1;2;A;1;0;H;18;5;7;3;15;24;7;2;2;4;0;0
D1;26.09.2012;7;10;4;1;H;2;0;H;7;6;4;2;15;19;5;6;3;2;0;0
D1;26.09.2012;16;2;2;2;D;1;2;A;9;18;4;4;12;19;4;5;2;1;1;0
D1;26.09.2012;11;8;0;3;A;0;1;A;8;16;3;10;18;15;4;5;2;2;0;0
D1;28.09.2012;19;12;2;2;D;0;2;A;7;14;2;6;10;9;4;4;1;1;0;0
D1;29.09.2012;1;16;5;0;H;2;0;H;17;9;8;3;10;8;10;5;0;1;0;0
D1;29.09.2012;2;7;1;0;H;1;0;H;10;14;4;5;25;12;2;8;3;1;0;0
D1;29.09.2012;8;3;0;0;D;0;0;D;9;5;2;2;19;16;6;2;2;1;1;0
D1;29.09.2012;18;20;2;0;H;0;0;D;13;7;7;1;15;14;7;2;1;1;0;0
D1;29.09.2012;10;11;0;2;A;0;1;A;13;9;3;5;19;28;9;3;0;2;0;0
D1;29.09.2012;13;15;0;2;A;0;0;D;8;19;2;5;14;17;2;6;2;2;0;0
D1;30.09.2012;29;4;2;1;H;0;0;D;8;12;4;5;17;17;6;6;1;3;0;1
D1;30.09.2012;6;17;0;2;A;0;2;A;19;7;5;3;18;18;11;2;3;3;0;0
D1;05.10.2012;3;13;3;1;H;2;1;H;12;15;4;5;17;14;3;3;2;1;0;0
D1;06.10.2012;15;8;2;0;H;1;0;H;13;4;2;1;14;20;8;1;0;3;0;0
D1;06.10.2012;4;10;3;0;H;1;0;H;18;11;7;4;17;17;3;9;3;3;0;0
D1;06.10.2012;20;2;0;1;A;0;1;A;12;8;2;4;22;24;6;1;4;2;0;0
D1;06.10.2012;17;19;1;0;H;0;0;D;13;7;3;4;22;13;2;2;4;2;0;1
D1;06.10.2012;12;6;3;0;H;1;0;H;13;5;5;4;14;19;10;1;1;0;0;0
D1;07.10.2012;7;1;1;1;D;0;1;A;14;12;6;3;19;17;7;3;4;0;0;0
D1;07.10.2012;16;29;2;0;H;2;0;H;6;12;3;3;18;19;1;7;4;0;0;0
D1;07.10.2012;11;18;2;2;D;1;1;D;10;13;2;6;14;19;4;7;2;3;0;0
D1;19.10.2012;8;20;3;3;D;1;1;D;19;16;11;8;15;21;4;4;0;5;0;0
D1;20.10.2012;1;12;1;2;A;0;1;A;8;7;4;4;18;14;4;5;2;3;0;0
D1;20.10.2012;29;7;3;1;H;2;1;H;15;14;7;4;18;17;6;8;2;4;0;0
D1;20.10.2012;19;15;0;5;A;0;2;A;2;24;1;14;18;13;2;6;3;1;0;0
D1;20.10.2012;18;17;2;2;D;1;0;H;14;10;8;3;8;15;5;3;4;3;0;0
D1;20.10.2012;13;16;4;0;H;2;0;H;20;9;7;2;12;11;10;3;1;2;0;0
D1;20.10.2012;6;4;0;2;A;0;1;A;9;8;2;5;23;14;7;1;1;2;0;0
D1;21.10.2012;2;11;0;1;A;0;1;A;18;21;8;6;21;13;3;4;0;2;0;0
D1;21.10.2012;10;3;0;0;D;0;0;D;8;10;2;4;24;22;4;2;4;3;0;0
D1;26.10.2012;3;2;0;2;A;0;1;A;19;10;2;4;10;19;13;3;1;3;0;0
D1;27.10.2012;19;6;1;4;A;0;0;D;6;10;2;7;19;18;1;4;1;1;1;0
D1;27.10.2012;4;1;0;2;A;0;0;D;6;17;2;6;19;18;3;7;2;3;0;0
D1;27.10.2012;20;13;1;1;D;1;1;D;10;16;3;8;24;17;4;6;3;1;0;0
D1;27.10.2012;17;8;3;0;H;1;0;H;11;7;5;2;12;19;4;2;1;2;0;0
D1;27.10.2012;12;10;1;0;H;0;0;D;17;10;8;2;12;15;4;3;0;3;0;0
D1;28.10.2012;15;18;1;2;A;0;1;A;23;5;6;5;15;17;14;2;3;1;0;0
D1;28.10.2012;7;16;2;3;A;0;0;D;5;14;3;9;17;15;4;7;2;1;0;0
D1;28.10.2012;11;29;2;1;H;1;0;H;14;13;4;7;17;18;10;5;2;3;0;0
D1;02.11.2012;29;20;1;1;D;1;0;H;7;12;4;8;15;26;3;7;2;2;0;0
D1;03.11.2012;1;11;0;0;D;0;0;D;20;12;7;3;9;19;9;2;0;4;0;0
D1;03.11.2012;2;15;0;3;A;0;1;A;7;15;3;8;17;14;2;5;2;2;0;0
D1;03.11.2012;7;3;2;0;H;1;0;H;14;10;4;5;16;17;2;9;0;0;0;0
D1;03.11.2012;8;12;3;2;H;1;1;D;6;23;4;10;18;12;0;5;2;3;0;0
D1;03.11.2012;16;4;1;1;D;0;0;D;14;13;4;3;12;12;4;6;1;0;0;0
D1;03.11.2012;10;6;1;0;H;0;0;D;11;3;4;2;21;16;5;4;2;3;0;0
D1;04.11.2012;18;19;3;2;H;2;1;H;18;14;10;3;13;18;7;5;0;2;1;0
D1;04.11.2012;13;17;2;1;H;1;0;H;17;13;4;4;11;14;5;4;1;3;0;0
D1;09.11.2012;17;10;2;1;H;2;1;H;12;10;2;3;17;21;3;6;5;5;0;0
D1;10.11.2012;3;1;1;3;A;0;1;A;16;16;8;4;12;13;4;5;2;2;0;0
D1;10.11.2012;15;29;2;0;H;1;0;H;19;13;12;2;11;12;8;4;0;3;0;0
D1;10.11.2012;19;8;1;1;D;1;1;D;11;4;3;1;17;18;6;1;1;1;0;1
D1;10.11.2012;4;2;0;0;D;0;0;D;16;9;3;4;19;20;9;3;2;3;0;1
D1;10.11.2012;12;13;2;1;H;0;1;A;5;9;4;3;18;15;2;7;1;1;0;0
D1;11.11.2012;20;16;2;4;A;2;1;H;11;10;3;7;15;13;4;4;2;0;2;0
D1;11.11.2012;11;7;2;4;A;2;0;H;13;10;8;4;21;17;10;5;2;3;0;0
D1;11.11.2012;6;18;3;1;H;3;0;H;12;9;6;4;8;17;5;6;1;3;0;0
D1;17.11.2012;1;20;3;1;H;3;1;H;15;5;6;2;7;10;3;1;2;2;0;0
D1;17.11.2012;29;3;4;2;H;2;1;H;19;7;4;2;16;19;6;6;1;3;0;0
D1;17.11.2012;2;17;1;0;H;0;0;D;10;14;4;3;20;11;8;7;2;1;0;0
D1;17.11.2012;7;4;1;2;A;1;1;D;15;21;5;8;12;15;11;6;2;1;0;0
D1;17.11.2012;18;12;2;0;H;1;0;H;18;8;7;3;6;13;3;1;1;2;0;1
D1;17.11.2012;16;11;1;2;A;1;1;D;12;13;5;6;17;16;9;2;3;4;0;0
D1;17.11.2012;10;15;1;1;D;0;1;A;7;7;2;4;13;25;7;8;3;2;1;0
D1;18.11.2012;8;6;1;3;A;0;2;A;25;8;7;4;12;14;10;0;2;1;0;0
D1;18.11.2012;13;19;2;1;H;0;1;A;22;4;6;3;21;15;10;1;3;3;1;0
D1;23.11.2012;19;2;2;0;H;1;0;H;11;13;3;4;18;13;3;8;2;3;0;0
D1;24.11.2012;15;7;5;0;H;3;0;H;19;8;14;5;14;16;5;2;2;3;0;0
D1;24.11.2012;20;10;0;0;D;0;0;D;5;3;1;0;23;20;6;1;2;2;1;1
D1;24.11.2012;17;1;1;2;A;1;2;A;10;12;3;5;19;8;4;2;4;0;0;0
D1;24.11.2012;12;29;1;1;D;1;1;D;18;11;4;2;12;13;9;1;1;1;0;1
D1;24.11.2012;6;13;1;1;D;0;1;A;14;12;5;2;17;16;5;7;2;2;0;1
D1;25.11.2012;3;16;1;1;D;1;0;H;13;9;1;3;19;10;3;1;1;2;0;0
D1;25.11.2012;4;11;3;0;H;1;0;H;26;10;11;2;12;19;10;3;2;3;0;0
D1;25.11.2012;8;18;1;2;A;0;2;A;24;8;5;4;12;18;4;1;1;2;0;0
D1;27.11.2012;1;19;1;1;D;1;0;H;22;5;7;1;5;16;7;2;1;1;0;1
D1;27.11.2012;29;17;1;3;A;0;2;A;11;10;6;5;20;16;8;3;2;1;0;1
D1;27.11.2012;2;12;3;1;H;0;0;D;19;20;6;8;12;9;3;7;2;1;0;0
D1;27.11.2012;7;20;2;0;H;1;0;H;12;11;5;3;20;21;3;5;1;1;0;0
D1;28.11.2012;4;15;0;2;A;0;1;A;10;12;4;6;9;18;1;6;1;1;1;0
D1;28.11.2012;16;6;2;0;H;2;0;H;12;17;6;6;11;16;2;8;1;2;0;0
D1;28.11.2012;10;8;4;2;H;2;1;H;14;15;6;5;24;22;1;3;1;4;0;0
D1;28.11.2012;11;3;2;1;H;1;1;D;10;16;3;8;14;17;1;5;1;1;0;0
D1;28.11.2012;13;18;1;4;A;0;1;A;17;9;5;5;20;15;9;3;3;1;0;0
D1;30.11.2012;19;29;4;0;H;2;0;H;13;7;6;2;9;14;5;2;2;2;0;1
D1;01.12.2012;3;4;1;1;D;1;1;D;14;10;4;3;20;16;2;2;3;4;0;0
D1;01.12.2012;15;1;1;1;D;0;0;D;14;12;5;5;14;17;7;5;0;0;0;0
D1;01.12.2012;20;11;0;1;A;0;1;A;17;10;5;7;19;14;10;2;5;4;0;1
D1;01.12.2012;18;10;1;0;H;1;0;H;22;8;8;2;17;17;7;3;2;2;0;0
D1;01.12.2012;17;7;2;1;H;1;1;D;13;14;3;3;13;17;4;6;2;3;1;0
D1;01.12.2012;12;16;1;1;D;0;0;D;22;5;6;1;17;12;8;1;1;3;0;0
D1;02.12.2012;8;13;1;4;A;0;2;A;9;12;3;6;18;14;3;5;3;1;0;0
D1;02.12.2012;6;2;1;1;D;0;1;A;22;9;5;3;13;17;10;5;1;3;0;0
D1;07.12.2012;2;8;2;0;H;1;0;H;10;14;4;3;16;9;1;3;1;1;0;0
D1;08.12.2012;3;15;0;2;A;0;1;A;14;18;3;6;11;11;4;3;0;0;0;0
D1;08.12.2012;1;6;2;3;A;1;2;A;20;6;10;4;13;19;8;4;3;3;1;0
D1;08.12.2012;29;13;4;1;H;0;0;D;18;12;7;6;17;21;3;4;4;2;0;0
D1;08.12.2012;4;20;1;0;H;1;0;H;11;9;3;1;16;21;3;2;2;4;0;0
D1;08.12.2012;10;19;2;0;H;1;0;H;13;8;5;1;15;19;2;4;1;6;0;0
D1;08.12.2012;11;12;3;1;H;2;1;H;13;13;7;3;24;17;4;8;4;1;1;1
D1;09.12.2012;7;18;3;2;H;1;1;D;8;13;5;4;11;15;4;3;0;3;0;0
D1;09.12.2012;16;17;2;0;H;0;0;D;10;14;2;4;11;12;2;6;2;2;0;0
D1;14.12.2012;15;16;1;1;D;0;1;A;26;5;10;1;13;18;14;4;1;2;0;0
D1;15.12.2012;19;7;2;1;H;1;0;H;10;13;5;5;10;16;5;3;2;3;0;0
D1;15.12.2012;20;3;1;1;D;0;1;A;12;7;7;5;18;25;4;3;0;4;1;1
D1;15.12.2012;18;2;3;0;H;2;0;H;18;16;6;4;10;14;6;7;1;2;0;0
D1;15.12.2012;17;11;3;1;H;0;0;D;16;7;10;2;16;17;4;5;3;2;0;0
D1;15.12.2012;12;4;1;3;A;1;2;A;16;15;4;5;17;12;11;6;1;0;1;1
D1;15.12.2012;6;29;0;2;A;0;2;A;7;18;3;6;23;15;3;7;2;1;1;0
D1;16.12.2012;8;1;1;3;A;1;1;D;9;17;1;9;19;18;1;4;1;0;0;0
D1;16.12.2012;13;10;1;1;D;0;0;D;26;9;7;5;15;19;9;1;1;4;0;0
D1;18.01.2013;12;7;5;4;H;1;0;H;14;9;8;4;17;13;6;3;4;4;0;0
D1;19.01.2013;15;20;2;0;H;1;0;H;22;5;5;1;12;10;17;0;1;1;0;0
D1;19.01.2013;8;16;0;0;D;0;0;D;17;12;3;1;11;18;8;4;3;2;0;0
D1;19.01.2013;18;29;3;1;H;2;0;H;22;11;6;1;21;15;9;2;1;2;0;0
D1;19.01.2013;17;4;0;0;D;0;0;D;7;12;3;1;16;22;1;5;2;2;1;0
D1;19.01.2013;13;1;0;5;A;0;2;A;8;15;3;9;17;11;4;3;0;2;0;0
D1;19.01.2013;6;11;2;0;H;0;0;D;7;21;2;5;17;11;3;8;0;2;0;0
D1;20.01.2013;19;3;2;3;A;0;2;A;15;23;4;12;9;25;6;9;1;4;0;0
D1;20.01.2013;10;2;1;1;D;0;0;D;8;10;3;3;10;20;2;5;2;3;0;0
D1;25.01.2013;1;10;3;0;H;2;0;H;19;7;9;4;13;8;3;3;0;0;0;0
D1;26.01.2013;3;12;0;0;D;0;0;D;14;11;4;4;14;22;4;4;1;4;0;0
D1;26.01.2013;29;8;2;1;H;1;0;H;16;12;6;5;19;21;7;6;3;3;0;0
D1;26.01.2013;4;18;0;0;D;0;0;D;13;15;4;2;12;17;3;2;1;2;0;0
D1;26.01.2013;20;17;0;3;A;0;0;D;10;11;4;8;18;20;7;2;1;3;0;0
D1;26.01.2013;7;6;2;1;H;2;0;H;5;25;3;10;15;13;3;5;3;2;1;0
D1;26.01.2013;16;19;2;1;H;2;0;H;9;14;4;3;17;16;5;3;1;0;0;0
D1;27.01.2013;2;13;3;2;H;1;1;D;9;14;4;6;19;16;3;7;2;2;0;2
D1;27.01.2013;11;15;0;2;A;0;0;D;5;13;2;4;26;17;0;6;2;1;1;0
D1;01.02.2013;13;7;2;0;H;0;0;D;30;6;14;3;10;9;10;0;0;3;0;0
D1;02.02.2013;19;11;3;1;H;2;0;H;12;7;5;4;13;18;3;5;2;3;0;0
D1;02.02.2013;2;29;0;2;A;0;2;A;23;16;10;5;19;11;7;6;3;1;0;0
D1;02.02.2013;8;4;2;1;H;2;1;H;9;9;3;5;23;15;3;6;3;2;0;0
D1;02.02.2013;17;15;0;3;A;0;1;A;10;10;0;6;15;10;6;4;3;0;0;0
D1;02.02.2013;12;20;1;2;A;0;0;D;25;9;4;5;15;19;10;1;1;4;0;0
D1;02.02.2013;6;3;1;1;D;1;1;D;10;10;6;4;15;17;11;2;2;3;0;0
D1;03.02.2013;18;1;2;3;A;0;2;A;27;12;8;7;21;16;12;4;5;1;0;0
D1;03.02.2013;10;16;2;1;H;2;0;H;10;12;5;6;24;20;5;5;2;3;0;0
D1;09.02.2013;15;12;4;0;H;2;0;H;15;4;6;0;10;11;10;3;0;1;0;0
D1;09.02.2013;1;2;1;4;A;1;2;A;21;13;7;5;14;19;8;5;1;2;1;1
D1;09.02.2013;29;10;0;0;D;0;0;D;9;11;2;6;17;20;5;6;2;3;0;0
D1;09.02.2013;20;6;0;1;A;0;1;A;16;10;3;2;22;23;10;5;3;3;0;0
D1;09.02.2013;7;8;1;0;H;1;0;H;7;16;3;9;21;20;5;10;2;2;0;0
D1;09.02.2013;16;18;3;3;D;1;0;H;10;23;5;10;12;11;5;11;0;1;0;0
D1;09.02.2013;11;13;1;4;A;0;1;A;9;18;3;7;21;19;4;4;3;1;0;0
D1;10.02.2013;3;17;1;1;D;0;1;A;19;9;7;3;17;11;9;2;2;2;0;1
D1;10.02.2013;4;19;1;0;H;0;0;D;15;11;3;4;17;15;6;3;1;3;0;0
D1;15.02.2013;6;15;0;2;A;0;1;A;8;7;1;3;26;18;3;2;5;2;0;0
D1;16.02.2013;1;29;3;0;H;2;0;H;9;7;5;1;17;18;3;4;4;3;1;0
D1;16.02.2013;19;20;1;0;H;1;0;H;13;3;8;1;20;28;5;4;2;4;0;1
D1;16.02.2013;2;16;1;0;H;1;0;H;6;5;2;1;18;17;3;3;1;1;0;0
D1;16.02.2013;18;3;2;1;H;1;0;H;13;12;5;4;11;14;4;3;0;0;0;0
D1;16.02.2013;17;12;2;2;D;1;1;D;14;9;5;5;10;16;4;4;1;3;0;0
D1;16.02.2013;13;4;2;3;A;1;1;D;9;14;5;12;23;16;6;5;0;1;0;0
D1;17.02.2013;8;11;0;1;A;0;1;A;8;7;3;3;13;17;1;1;2;6;0;0
D1;17.02.2013;10;7;2;2;D;0;1;A;10;9;5;6;11;18;4;1;0;2;0;0
D1;22.02.2013;4;29;0;0;D;0;0;D;8;8;5;1;13;10;3;1;1;3;0;0
D1;23.02.2013;3;8;2;1;H;1;0;H;20;7;3;2;17;24;3;1;1;5;0;0
D1;23.02.2013;15;13;6;1;H;2;0;H;14;11;8;4;6;13;7;4;0;2;0;1
D1;23.02.2013;7;2;5;1;H;3;1;H;13;23;6;12;16;13;4;6;1;0;0;0
D1;23.02.2013;17;6;1;1;D;1;1;D;13;5;2;3;22;12;4;4;1;2;0;1
D1;23.02.2013;12;19;2;1;H;1;0;H;18;5;7;1;18;17;4;3;1;2;0;0
D1;23.02.2013;11;10;1;1;D;0;0;D;15;10;8;2;13;17;8;4;1;3;0;0
D1;24.02.2013;20;18;0;0;D;0;0;D;10;22;4;11;17;12;4;10;2;1;0;0
D1;24.02.2013;16;1;1;1;D;0;1;A;6;15;3;4;16;9;3;7;3;1;0;0
D1;01.03.2013;29;16;0;1;A;0;1;A;14;11;2;2;13;17;8;5;4;2;0;0
D1;02.03.2013;1;7;3;1;H;2;1;H;23;6;6;2;19;19;2;3;0;2;0;0
D1;02.03.2013;2;20;1;1;D;1;1;D;18;6;8;2;11;9;5;1;1;1;0;0
D1;02.03.2013;18;11;2;1;H;0;1;A;30;5;8;4;13;16;6;0;3;2;0;0
D1;02.03.2013;10;4;1;1;D;1;0;H;11;14;4;4;29;14;4;7;2;2;0;0
D1;02.03.2013;13;3;0;1;A;0;1;A;16;12;3;5;18;21;11;5;3;5;0;0
D1;02.03.2013;6;12;1;4;A;0;1;A;8;13;4;7;6;16;4;5;1;1;0;0
D1;03.03.2013;19;17;1;1;D;1;1;D;13;5;3;3;13;14;7;3;3;2;0;0
D1;03.03.2013;8;15;0;1;A;0;1;A;9;19;3;7;24;12;4;8;3;1;0;0
D1;08.03.2013;3;10;1;2;A;1;1;D;12;6;3;2;24;21;3;2;4;2;0;0
D1;09.03.2013;15;19;3;2;H;1;1;D;22;4;11;2;12;18;12;1;1;2;0;0
D1;09.03.2013;4;6;2;5;A;1;3;A;16;14;6;10;11;23;9;3;2;4;0;0
D1;09.03.2013;20;8;0;3;A;0;2;A;12;12;4;5;17;20;3;4;2;2;0;0
D1;09.03.2013;17;18;1;0;H;0;0;D;8;16;1;4;13;14;4;5;3;2;0;0
D1;09.03.2013;16;13;1;1;D;0;0;D;10;16;5;4;8;11;9;11;1;0;0;0
D1;09.03.2013;12;1;2;1;H;2;0;H;20;16;10;3;16;13;3;2;3;0;0;0
D1;10.03.2013;7;29;0;0;D;0;0;D;7;11;3;2;18;13;5;7;2;0;0;0
D1;10.03.2013;11;2;0;1;A;0;0;D;13;12;7;3;15;23;8;5;2;1;0;0
D1;15.03.2013;6;19;1;1;D;0;1;A;18;9;6;3;13;14;7;1;2;2;0;0
D1;16.03.2013;1;4;5;1;H;3;1;H;21;6;11;2;16;18;4;1;1;2;0;0
D1;16.03.2013;2;3;0;1;A;0;1;A;17;6;5;1;20;17;10;3;2;2;1;0
D1;16.03.2013;8;17;0;0;D;0;0;D;12;7;3;2;14;19;5;7;2;1;0;0
D1;16.03.2013;18;15;1;2;A;0;1;A;13;15;2;2;16;15;15;7;3;1;0;0
D1;16.03.2013;10;12;3;0;H;1;0;H;12;15;8;5;11;11;6;4;0;1;0;0
D1;16.03.2013;13;20;2;2;D;0;0;D;18;9;8;3;11;23;9;4;0;2;0;0
D1;17.03.2013;29;11;1;2;A;1;0;H;14;12;4;3;17;13;8;4;1;2;0;0
D1;17.03.2013;16;7;1;0;H;1;0;H;11;14;4;5;7;7;6;3;1;4;0;1
D1;30.03.2013;3;7;0;2;A;0;0;D;23;10;5;2;10;17;14;1;0;5;0;0
D1;30.03.2013;15;2;9;2;H;5;0;H;25;10;15;8;6;14;7;3;0;0;0;0
D1;30.03.2013;19;18;1;4;A;1;1;D;12;14;3;4;11;20;4;1;3;2;0;0
D1;30.03.2013;4;16;2;0;H;0;0;D;13;6;6;2;14;15;9;2;1;2;0;0
D1;30.03.2013;17;13;1;1;D;1;0;H;10;13;5;6;15;15;4;9;3;2;0;0
D1;30.03.2013;12;8;3;0;H;0;0;D;14;5;5;1;13;15;3;3;1;2;0;0
D1;30.03.2013;11;1;1;2;A;0;1;A;11;15;5;6;17;15;3;8;2;2;1;0
D1;31.03.2013;20;29;2;3;A;1;1;D;14;11;5;4;17;10;9;3;1;0;0;0
D1;31.03.2013;6;10;2;2;D;2;0;H;9;18;4;6;20;18;7;5;3;0;0;0
D1;05.04.2013;8;19;3;0;H;1;0;H;17;15;8;4;23;16;3;3;3;3;0;0
D1;06.04.2013;1;3;4;2;H;1;2;A;13;12;7;8;12;21;4;7;1;4;0;0
